,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
6121,Battle_of_Berlin,16 April – 2 May 1945,"Berlin, Germany
52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383Coordinates: 52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383","Decisive Soviet victory

Suicide of Adolf Hitler and deaths of other high-ranking Nazi officials
Unconditional surrender of the Berlin city garrison on 2 May.
Capitulation of German forces still fighting the battle outside Berlin on 8/9 May, following the unconditional surrender of all German forces
End of World War II in Europe and the destruction of Nazi Germany",Kurt von Tippelskirch,"Archival research
(operational total)
81,116 dead or missing[10]
280,251 sick or wounded
1,997 tanks and SPGs destroyed[11]
2,108 artillery pieces
917 aircraft[11]","Total strength:

2,500,000 soldiers (155,900 – c.200,000 Polish People's Army)[1][2]


6,250 tanks and SP guns[2]
7,500 aircraft[2]
41,600 artillery pieces.[3][4]
For the investment and assault on the Berlin Defence Area: about 1,500,000 soldiers[5]","Total strength:
36 divisions[6]
766,750 soldiers[7]
1,519 AFVs[8]
2,224 aircraft[9]
9,303 artillery pieces[7][c]
In the Berlin Defence Area: about 45,000 soldiers, supplemented by the police force, Hitler Youth, and 40,000 Volkssturm[5][d]",R,"Estimated:
92,000–100,000 killed
220,000 wounded[12][e]
480,000 captured[13]
Inside Berlin Defence Area:
about 22,000 military dead
22,000 civilian dead[14]"
6122,Battle_of_Berlin,16 April – 2 May 1945,"Berlin, Germany
52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383Coordinates: 52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383","Decisive Soviet victory

Suicide of Adolf Hitler and deaths of other high-ranking Nazi officials
Unconditional surrender of the Berlin city garrison on 2 May.
Capitulation of German forces still fighting the battle outside Berlin on 8/9 May, following the unconditional surrender of all German forces
End of World War II in Europe and the destruction of Nazi Germany",Army Group Centre,"Archival research
(operational total)
81,116 dead or missing[10]
280,251 sick or wounded
1,997 tanks and SPGs destroyed[11]
2,108 artillery pieces
917 aircraft[11]","Total strength:

2,500,000 soldiers (155,900 – c.200,000 Polish People's Army)[1][2]


6,250 tanks and SP guns[2]
7,500 aircraft[2]
41,600 artillery pieces.[3][4]
For the investment and assault on the Berlin Defence Area: about 1,500,000 soldiers[5]","Total strength:
36 divisions[6]
766,750 soldiers[7]
1,519 AFVs[8]
2,224 aircraft[9]
9,303 artillery pieces[7][c]
In the Berlin Defence Area: about 45,000 soldiers, supplemented by the police force, Hitler Youth, and 40,000 Volkssturm[5][d]",R,"Estimated:
92,000–100,000 killed
220,000 wounded[12][e]
480,000 captured[13]
Inside Berlin Defence Area:
about 22,000 military dead
22,000 civilian dead[14]"
6123,Battle_of_Berlin,16 April – 2 May 1945,"Berlin, Germany
52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383Coordinates: 52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383","Decisive Soviet victory

Suicide of Adolf Hitler and deaths of other high-ranking Nazi officials
Unconditional surrender of the Berlin city garrison on 2 May.
Capitulation of German forces still fighting the battle outside Berlin on 8/9 May, following the unconditional surrender of all German forces
End of World War II in Europe and the destruction of Nazi Germany",Ferdinand Schörner,"Archival research
(operational total)
81,116 dead or missing[10]
280,251 sick or wounded
1,997 tanks and SPGs destroyed[11]
2,108 artillery pieces
917 aircraft[11]","Total strength:

2,500,000 soldiers (155,900 – c.200,000 Polish People's Army)[1][2]


6,250 tanks and SP guns[2]
7,500 aircraft[2]
41,600 artillery pieces.[3][4]
For the investment and assault on the Berlin Defence Area: about 1,500,000 soldiers[5]","Total strength:
36 divisions[6]
766,750 soldiers[7]
1,519 AFVs[8]
2,224 aircraft[9]
9,303 artillery pieces[7][c]
In the Berlin Defence Area: about 45,000 soldiers, supplemented by the police force, Hitler Youth, and 40,000 Volkssturm[5][d]",R,"Estimated:
92,000–100,000 killed
220,000 wounded[12][e]
480,000 captured[13]
Inside Berlin Defence Area:
about 22,000 military dead
22,000 civilian dead[14]"
6124,Battle_of_Berlin,16 April – 2 May 1945,"Berlin, Germany
52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383Coordinates: 52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383","Decisive Soviet victory

Suicide of Adolf Hitler and deaths of other high-ranking Nazi officials
Unconditional surrender of the Berlin city garrison on 2 May.
Capitulation of German forces still fighting the battle outside Berlin on 8/9 May, following the unconditional surrender of all German forces
End of World War II in Europe and the destruction of Nazi Germany",Hellmuth Reymann,"Archival research
(operational total)
81,116 dead or missing[10]
280,251 sick or wounded
1,997 tanks and SPGs destroyed[11]
2,108 artillery pieces
917 aircraft[11]","Total strength:

2,500,000 soldiers (155,900 – c.200,000 Polish People's Army)[1][2]


6,250 tanks and SP guns[2]
7,500 aircraft[2]
41,600 artillery pieces.[3][4]
For the investment and assault on the Berlin Defence Area: about 1,500,000 soldiers[5]","Total strength:
36 divisions[6]
766,750 soldiers[7]
1,519 AFVs[8]
2,224 aircraft[9]
9,303 artillery pieces[7][c]
In the Berlin Defence Area: about 45,000 soldiers, supplemented by the police force, Hitler Youth, and 40,000 Volkssturm[5][d]",R,"Estimated:
92,000–100,000 killed
220,000 wounded[12][e]
480,000 captured[13]
Inside Berlin Defence Area:
about 22,000 military dead
22,000 civilian dead[14]"
6125,Battle_of_Berlin,16 April – 2 May 1945,"Berlin, Germany
52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383Coordinates: 52°31′N 13°23′E﻿ / ﻿52.517°N 13.383°E﻿ / 52.517; 13.383","Decisive Soviet victory

Suicide of Adolf Hitler and deaths of other high-ranking Nazi officials
Unconditional surrender of the Berlin city garrison on 2 May.
Capitulation of German forces still fighting the battle outside Berlin on 8/9 May, following the unconditional surrender of all German forces
End of World War II in Europe and the destruction of Nazi Germany",Helmuth Weidling,"Archival research
(operational total)
81,116 dead or missing[10]
280,251 sick or wounded
1,997 tanks and SPGs destroyed[11]
2,108 artillery pieces
917 aircraft[11]","Total strength:

2,500,000 soldiers (155,900 – c.200,000 Polish People's Army)[1][2]


6,250 tanks and SP guns[2]
7,500 aircraft[2]
41,600 artillery pieces.[3][4]
For the investment and assault on the Berlin Defence Area: about 1,500,000 soldiers[5]","Total strength:
36 divisions[6]
766,750 soldiers[7]
1,519 AFVs[8]
2,224 aircraft[9]
9,303 artillery pieces[7][c]
In the Berlin Defence Area: about 45,000 soldiers, supplemented by the police force, Hitler Youth, and 40,000 Volkssturm[5][d]",R,"Estimated:
92,000–100,000 killed
220,000 wounded[12][e]
480,000 captured[13]
Inside Berlin Defence Area:
about 22,000 military dead
22,000 civilian dead[14]"
6126,Battle_of_Tarakan_(1945),1 May – 21 June 1945,"Tarakan Island, Netherlands East Indies",Allied victory,David Whitehead,"1,540 dead,
252 captured prior to 15 August 1945","2,200","15,532",L,"251+ dead,
669+ wounded"
6127,Battle_of_Bessang_Pass,1–15 June 1945,"Ilocos Sur, Luzon, Philippines",Allied victory,Walter Krueger,"Imperial Japanese military
2,600 killed[1]:550","73rd and 76th Infantry, Japanese 14th Area Army
~ 2,250 Japanese troops","United States Army Forces in the Philippines - Northern Luzon ~ 9,000 Filipino troops
Philippine Commonwealth Army
Philippine Constabulary ~ 12,500 Filipino troops",L,"USAFIP-NL forces
119 killed
220 wounded[1]:556
Philippine Commmonwealth military
583 killed
1,250 wounded"
6128,Battle_of_Bessang_Pass,1–15 June 1945,"Ilocos Sur, Luzon, Philippines",Allied victory,Innis P. Swift,"Imperial Japanese military
2,600 killed[1]:550","73rd and 76th Infantry, Japanese 14th Area Army
~ 2,250 Japanese troops","United States Army Forces in the Philippines - Northern Luzon ~ 9,000 Filipino troops
Philippine Commonwealth Army
Philippine Constabulary ~ 12,500 Filipino troops",L,"USAFIP-NL forces
119 killed
220 wounded[1]:556
Philippine Commmonwealth military
583 killed
1,250 wounded"
6129,Battle_of_Bessang_Pass,1–15 June 1945,"Ilocos Sur, Luzon, Philippines",Allied victory,Russell W. Volckmann,"Imperial Japanese military
2,600 killed[1]:550","73rd and 76th Infantry, Japanese 14th Area Army
~ 2,250 Japanese troops","United States Army Forces in the Philippines - Northern Luzon ~ 9,000 Filipino troops
Philippine Commonwealth Army
Philippine Constabulary ~ 12,500 Filipino troops",L,"USAFIP-NL forces
119 killed
220 wounded[1]:556
Philippine Commmonwealth military
583 killed
1,250 wounded"
6130,Battle_of_Bessang_Pass,1–15 June 1945,"Ilocos Sur, Luzon, Philippines",Allied victory,Tomoyuki Yamashita,"USAFIP-NL forces
119 killed
220 wounded[1]:556
Philippine Commmonwealth military
583 killed
1,250 wounded","United States Army Forces in the Philippines - Northern Luzon ~ 9,000 Filipino troops
Philippine Commonwealth Army
Philippine Constabulary ~ 12,500 Filipino troops","73rd and 76th Infantry, Japanese 14th Area Army
~ 2,250 Japanese troops",R,"Imperial Japanese military
2,600 killed[1]:550"
6131,Battle_of_Poljana,"May 14–15, 1945","Poljana, near the village of Prevalje, Yugoslavia
Coordinates: 46°32′40″N 14°52′25.19″E﻿ / ﻿46.54444°N 14.8736639°E﻿ / 46.54444; 14.8736639","Partisan victory

Axis forces surrender",Kosta Nađ,"350 killed
250 wounded","Detachment of mixed 30,000 strong Axis column",Elements of the 11th Dalmatian Assault Brigade,R,c. 100 killed and wounded
6132,Battle_of_West_Hunan,9 April–7 June 1945,"West Hunan, near Zhijiang",Allied victory,He Yingqin,"Japanese figures: ~27,000 killed and wounded
Chinese claim: 12,498 killed
23,307 wounded[2]

Total: 35,805","80,000[1]","110,000 in Hunan
200,000 in total
400 aircraft",L,"7,737 killed[2]
 11 pilots"
6133,Battle_of_West_Hunan,9 April–7 June 1945,"West Hunan, near Zhijiang",Allied victory,Wang Yaowu,"Japanese figures: ~27,000 killed and wounded
Chinese claim: 12,498 killed
23,307 wounded[2]

Total: 35,805","80,000[1]","110,000 in Hunan
200,000 in total
400 aircraft",L,"7,737 killed[2]
 11 pilots"
6134,Battle_of_West_Hunan,9 April–7 June 1945,"West Hunan, near Zhijiang",Allied victory,Tang Enbo,"Japanese figures: ~27,000 killed and wounded
Chinese claim: 12,498 killed
23,307 wounded[2]

Total: 35,805","80,000[1]","110,000 in Hunan
200,000 in total
400 aircraft",L,"7,737 killed[2]
 11 pilots"
6135,Battle_of_West_Hunan,9 April–7 June 1945,"West Hunan, near Zhijiang",Allied victory,Liao Yaoxiang,"Japanese figures: ~27,000 killed and wounded
Chinese claim: 12,498 killed
23,307 wounded[2]

Total: 35,805","80,000[1]","110,000 in Hunan
200,000 in total
400 aircraft",L,"7,737 killed[2]
 11 pilots"
6136,Battle_of_West_Hunan,9 April–7 June 1945,"West Hunan, near Zhijiang",Allied victory,Zhang Lingfu,"Japanese figures: ~27,000 killed and wounded
Chinese claim: 12,498 killed
23,307 wounded[2]

Total: 35,805","80,000[1]","110,000 in Hunan
200,000 in total
400 aircraft",L,"7,737 killed[2]
 11 pilots"
6137,Battle_of_West_Hunan,9 April–7 June 1945,"West Hunan, near Zhijiang",Allied victory,Ichiro Banzai,"7,737 killed[2]
 11 pilots","110,000 in Hunan
200,000 in total
400 aircraft","80,000[1]",R,"Japanese figures: ~27,000 killed and wounded
Chinese claim: 12,498 killed
23,307 wounded[2]

Total: 35,805"
6138,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Simon Bolivar Buckner Jr.,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]",L,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks"
6139,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Claudius Miller Easley,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]",L,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks"
6140,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Roy Geiger,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]",L,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks"
6141,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Joseph Stilwell,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]",L,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks"
6142,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Chester W. Nimitz,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]",L,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks"
6143,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Raymond A. Spruance,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]",L,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks"
6144,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,William Halsey Jr.,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]",L,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks"
6145,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Mitsuru Ushijima,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]",R,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns"
6146,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Isamu Chō,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]",R,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns"
6147,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Minoru Ōta,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]",R,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns"
6148,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Seiichi Itō,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]",R,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns"
6149,Battle_of_Okinawa,"April 1 – June 22, 1945[1]","Okinawa, Ryukyu Islands, Japan
26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128Coordinates: 26°30′N 128°00′E﻿ / ﻿26.5°N 128°E﻿ / 26.5; 128",Allied victory,Hiromichi Yahara,"American

Personnel:
20,195 dead[5][6][7]

12,520 killed in action[8]

55,162 wounded[5][9][10]
Material:
12 destroyers sunk
15 amphibious ships sunk
9 other ships sunk
386 ships damaged
763[11]-768[12] aircraft
225 tanks","541,000 in Tenth Army
183,000 combat troops[2] rising to c. 250,000[3]","76,000 Japanese soldiers,
20,000 Okinawan conscripts[4]",R,"Japanese

Personnel:
From 77,166 killed[13] to 110,000 killed (US estimate)[14]
More than 7,000 captured[14]
Material:
1 battleship sunk
1 light cruiser sunk
5 destroyers sunk
9 other warships sunk
1,430 aircraft lost[15]
27 tanks destroyed
743 artillery pieces, anti-tank guns, and anti-aircraft guns"
6150,Battle_of_North_Borneo,10 June – 15 August 1945,North Borneo (present-day Sabah and Brunei),Allied victory,George Wootten,"At least 1,234 killed
130 captured","≈8,800 men (Allied estimate)","≈29,000–30,000 men",L,"114 killed or died of wounds
221 wounded"
6151,Battle_of_North_Borneo,10 June – 15 August 1945,North Borneo (present-day Sabah and Brunei),Allied victory,Selwyn Porter,"At least 1,234 killed
130 captured","≈8,800 men (Allied estimate)","≈29,000–30,000 men",L,"114 killed or died of wounds
221 wounded"
6152,Battle_of_North_Borneo,10 June – 15 August 1945,North Borneo (present-day Sabah and Brunei),Allied victory,Victor Windeyer,"At least 1,234 killed
130 captured","≈8,800 men (Allied estimate)","≈29,000–30,000 men",L,"114 killed or died of wounds
221 wounded"
6153,Battle_of_North_Borneo,10 June – 15 August 1945,North Borneo (present-day Sabah and Brunei),Allied victory,Masao Baba,"114 killed or died of wounds
221 wounded","≈29,000–30,000 men","≈8,800 men (Allied estimate)",R,"At least 1,234 killed
130 captured"
6154,Soviet_invasion_of_Manchuria,9–20 August 1945,"Manchuria/Manchukuo, Inner Mongolia/Mengjiang, and north of Korea","Decisive Allied victory

Contribution to Japanese surrender
Liberation of Manchuria, Inner Mongolia and northern Korea, and collapse of Japanese puppet states there
Partition of the Korean Penninsula",Aleksandr Vasilevsky,"Japanese claim:
21,389 killed
20,000 wounded[9][a]
unknown troops captured
Much equipment captured[b]
Manchukuo:
Most troops deserted beforehand[1]
Mengjiang:
Most troops deserted beforehand[1]

Soviet claim: 83,737 killed","Japan:
713,729 troops[1][3][4]
5,360 artillery
1,155 tanks
1,800 aircraft
1,215 armored vehicles
Manchukuo:
170,000 troops
Mengjiang:
44,000 troops","Soviet Union:
1,577,725 troops[3]
27,086 artillery pieces
1,152 rocket launchers
5,556 tanks and self-propelled guns
3,721 aircraft
Mongolia:
16,000 troops",L,"Soviet Union:
11,033 killed
24,125 wounded[5][6]
300+ tanks destroyed[7]
Mongolia:
72 killed
125 wounded[8]"
6155,Soviet_invasion_of_Manchuria,9–20 August 1945,"Manchuria/Manchukuo, Inner Mongolia/Mengjiang, and north of Korea","Decisive Allied victory

Contribution to Japanese surrender
Liberation of Manchuria, Inner Mongolia and northern Korea, and collapse of Japanese puppet states there
Partition of the Korean Penninsula",Ivan Yumashev,"Japanese claim:
21,389 killed
20,000 wounded[9][a]
unknown troops captured
Much equipment captured[b]
Manchukuo:
Most troops deserted beforehand[1]
Mengjiang:
Most troops deserted beforehand[1]

Soviet claim: 83,737 killed","Japan:
713,729 troops[1][3][4]
5,360 artillery
1,155 tanks
1,800 aircraft
1,215 armored vehicles
Manchukuo:
170,000 troops
Mengjiang:
44,000 troops","Soviet Union:
1,577,725 troops[3]
27,086 artillery pieces
1,152 rocket launchers
5,556 tanks and self-propelled guns
3,721 aircraft
Mongolia:
16,000 troops",L,"Soviet Union:
11,033 killed
24,125 wounded[5][6]
300+ tanks destroyed[7]
Mongolia:
72 killed
125 wounded[8]"
6156,Soviet_invasion_of_Manchuria,9–20 August 1945,"Manchuria/Manchukuo, Inner Mongolia/Mengjiang, and north of Korea","Decisive Allied victory

Contribution to Japanese surrender
Liberation of Manchuria, Inner Mongolia and northern Korea, and collapse of Japanese puppet states there
Partition of the Korean Penninsula",Otozō Yamada,"Soviet Union:
11,033 killed
24,125 wounded[5][6]
300+ tanks destroyed[7]
Mongolia:
72 killed
125 wounded[8]","Soviet Union:
1,577,725 troops[3]
27,086 artillery pieces
1,152 rocket launchers
5,556 tanks and self-propelled guns
3,721 aircraft
Mongolia:
16,000 troops","Japan:
713,729 troops[1][3][4]
5,360 artillery
1,155 tanks
1,800 aircraft
1,215 armored vehicles
Manchukuo:
170,000 troops
Mengjiang:
44,000 troops",R,"Japanese claim:
21,389 killed
20,000 wounded[9][a]
unknown troops captured
Much equipment captured[b]
Manchukuo:
Most troops deserted beforehand[1]
Mengjiang:
Most troops deserted beforehand[1]

Soviet claim: 83,737 killed"
