,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
364,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],Colonel Van Den Brinck,"45 killed[6]
200 wounded[7]","2,600[4]","3,500[3]",L,"1,045 dead, wounded or captured[5]"
365,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],Francisco Barreto de Meneses,"1,045 dead, wounded or captured[5]","3,500[3]","2,600[4]",R,"45 killed[6]
200 wounded[7]"
366,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],Henrique Dias,"1,045 dead, wounded or captured[5]","3,500[3]","2,600[4]",R,"45 killed[6]
200 wounded[7]"
367,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],António Filipe Camarão,"1,045 dead, wounded or captured[5]","3,500[3]","2,600[4]",R,"45 killed[6]
200 wounded[7]"
368,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],André Vidal de Negreiros,"1,045 dead, wounded or captured[5]","3,500[3]","2,600[4]",R,"45 killed[6]
200 wounded[7]"
369,Battle_of_Rathmines,2 August 1649,"Rathmines near Dublin, eastern Ireland",English Parliamentarian Victory,"James Butler, 1st Duke of Ormond",Low,"5,000","11,000",L,"c.600–1,500 killed 2,500 captured"
370,Battle_of_Rathmines,2 August 1649,"Rathmines near Dublin, eastern Ireland",English Parliamentarian Victory,Michael Jones (soldier),"c.600–1,500 killed 2,500 captured","11,000","5,000",R,Low
371,Battle_of_Dunbar_(1650),3 September 1650,"Dunbar, Scotland",Decisive English Parliamentarian victory,"David Leslie, 1st Lord Newark","20 killed
58 wounded","3,500 cavalry.[2]
7,500 infantry.[2]
Total - 11,000","5,500 cavalry.[1]
16,500 infantry.[1]
9 guns.
Total - 22,000'",L,"800-3,000 killed.[3]
10,000 prisoners.[3]"
372,Battle_of_Dunbar_(1650),3 September 1650,"Dunbar, Scotland",Decisive English Parliamentarian victory,Oliver Cromwell,"800-3,000 killed.[3]
10,000 prisoners.[3]","5,500 cavalry.[1]
16,500 infantry.[1]
9 guns.
Total - 22,000'","3,500 cavalry.[2]
7,500 infantry.[2]
Total - 11,000",R,"20 killed
58 wounded"
373,Battle_of_Worcester,3 September 1651,"Worcester, England
52°11′19.50″N 2°13′15″W﻿ / ﻿52.1887500°N 2.22083°W﻿ / 52.1887500; -2.22083Coordinates: 52°11′19.50″N 2°13′15″W﻿ / ﻿52.1887500°N 2.22083°W﻿ / 52.1887500; -2.22083","Decisive Parliamentarian victory

Escape of Charles II
End of the English Civil War",Oliver Cromwell,"3,000 killed, more than 10,000 prisoners","less than 16,000","31,000",L,200
374,Battle_of_Worcester,3 September 1651,"Worcester, England
52°11′19.50″N 2°13′15″W﻿ / ﻿52.1887500°N 2.22083°W﻿ / 52.1887500; -2.22083Coordinates: 52°11′19.50″N 2°13′15″W﻿ / ﻿52.1887500°N 2.22083°W﻿ / 52.1887500; -2.22083","Decisive Parliamentarian victory

Escape of Charles II
End of the English Civil War",Charles II of England,200,"31,000","less than 16,000",R,"3,000 killed, more than 10,000 prisoners"
375,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,Bohdan Khmelnytsky,"less than 1,000 killed[5]","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs",L,"30,000 killed[4]"
376,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,İslâm III Giray,"less than 1,000 killed[5]","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs",L,"30,000 killed[4]"
377,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,Tugay Bey,"less than 1,000 killed[5]","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs",L,"30,000 killed[4]"
378,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,Ivan Bohun,"less than 1,000 killed[5]","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs",L,"30,000 killed[4]"
379,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,John II Casimir Vasa,"30,000 killed[4]","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie",R,"less than 1,000 killed[5]"
380,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,Jeremi Wiśniowiecki,"30,000 killed[4]","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie",R,"less than 1,000 killed[5]"
381,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,Mikołaj Potocki,"30,000 killed[4]","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie",R,"less than 1,000 killed[5]"
382,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,Stefan Czarniecki,"30,000 killed[4]","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie",R,"less than 1,000 killed[5]"
383,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,Marcin Kalinowski,"30,000 killed[4]","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie",R,"less than 1,000 killed[5]"
384,Battle_of_Berestechko,28–30 June 1651,"Berestechko, Crown of the Kingdom of Poland (today Ukraine)
50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667Coordinates: 50°21′0″N 25°7′0″E﻿ / ﻿50.35000°N 25.11667°E﻿ / 50.35000; 25.11667",Decisive Polish victory,Stanisław Lanckoroński (hetman),"30,000 killed[4]","200,000 total[2]
100,000 Cossacks and peasants
50,000 Crimean Tatars
Several thousands Turks, and Vlachs","80,000 total[3]
17,000 cavalry
16,000 infantry
40,000 Pospolite ruszenie",R,"less than 1,000 killed[5]"
385,Battle_of_Goodwin_Sands,19 May 1652,Off Goodwin Sands,Inconclusive,Maarten Tromp,Unknown,25 ships,47 ships,L,1 ship captured
386,Battle_of_Goodwin_Sands,19 May 1652,Off Goodwin Sands,Inconclusive,Robert Blake (admiral),1 ship captured,47 ships,25 ships,R,Unknown
387,Battle_of_Plymouth,16 August 1652,"Off Plymouth, English Channel",Dutch victory,Michiel de Ruyter,"700 killed or wounded
1 Fireship destroyed",38 ships,31 warships and 60 merchant ships,L,60 killed & 50 wounded
388,Battle_of_Plymouth,16 August 1652,"Off Plymouth, English Channel",Dutch victory,George Ayscue,60 killed & 50 wounded,31 warships and 60 merchant ships,38 ships,R,"700 killed or wounded
1 Fireship destroyed"
389,Battle_of_the_Kentish_Knock,28 September 1652,Off Kentish Knock,English victory,Witte Corneliszoon de With,light,"68 ships
2,400 guns
10,000 sailors","62 ships
1900 guns
7000 sailors",L,2 ships
390,Battle_of_the_Kentish_Knock,28 September 1652,Off Kentish Knock,English victory,Robert Blake (admiral),2 ships,"62 ships
1900 guns
7000 sailors","68 ships
2,400 guns
10,000 sailors",R,light
391,Battle_of_Dungeness,30 November 1652,Off the coast of Dungeness,"Decisive Dutch victory[1]

Dutch gain temporary control of the English Channel",Maarten Tromp,"5 ships lost:
2 captured,
3 sunk",37 warships,"73 warships and some fireships, though only part was able to participate",L,1 ship lost in accidental explosion
392,Battle_of_Dungeness,30 November 1652,Off the coast of Dungeness,"Decisive Dutch victory[1]

Dutch gain temporary control of the English Channel",Robert Blake (admiral),1 ship lost in accidental explosion,"73 warships and some fireships, though only part was able to participate",37 warships,R,"5 ships lost:
2 captured,
3 sunk"
393,Battle_of_Portland,18-20 February 1653 Julian calendar[a][b],"Off Isle of Portland, English Channel",English victory,Maarten Tromp,1-3 warships,70-80 warships,70-80 warships,L,"8-12 warships, 20-40 merchant ships"
394,Battle_of_Portland,18-20 February 1653 Julian calendar[a][b],"Off Isle of Portland, English Channel",English victory,Robert Blake (admiral),"8-12 warships, 20-40 merchant ships",70-80 warships,70-80 warships,R,1-3 warships
395,Battle_of_Livorno,4 March 1653,"near Leghorn, Italy",Dutch victory,Richard Badiley,Unknown,unknown,unknown,L,"2 ships sunk
3 ships captured
150 dead or injured
50 captured"
396,Battle_of_Livorno,4 March 1653,"near Leghorn, Italy",Dutch victory,Johan van Galen,"2 ships sunk
3 ships captured
150 dead or injured
50 captured",unknown,unknown,R,Unknown
397,Battle_of_Leghorn,4 March 1653,"near Leghorn, Italy",Dutch victory,Richard Badiley,Unknown,unknown,unknown,L,"2 ships sunk
3 ships captured
150 dead or injured
50 captured"
398,Battle_of_Leghorn,4 March 1653,"near Leghorn, Italy",Dutch victory,Johan van Galen,"2 ships sunk
3 ships captured
150 dead or injured
50 captured",unknown,unknown,R,Unknown
399,Battle_of_the_Gabbard,2 and 3 June 1653.[a],"Coast of Gabbard Bank, Suffolk, England",English victory,"George Monck, 1st Duke of Albemarle","6 ships sunk
11 ships captured
1,350 prisoners",98 ships,100 ships,L,126 dead & 236 wounded
400,Battle_of_the_Gabbard,2 and 3 June 1653.[a],"Coast of Gabbard Bank, Suffolk, England",English victory,Richard Deane (regicide),"6 ships sunk
11 ships captured
1,350 prisoners",98 ships,100 ships,L,126 dead & 236 wounded
401,Battle_of_the_Gabbard,2 and 3 June 1653.[a],"Coast of Gabbard Bank, Suffolk, England",English victory,John Lawson (naval officer),"6 ships sunk
11 ships captured
1,350 prisoners",98 ships,100 ships,L,126 dead & 236 wounded
402,Battle_of_the_Gabbard,2 and 3 June 1653.[a],"Coast of Gabbard Bank, Suffolk, England",English victory,William Penn (Royal Navy officer),"6 ships sunk
11 ships captured
1,350 prisoners",98 ships,100 ships,L,126 dead & 236 wounded
403,Battle_of_the_Gabbard,2 and 3 June 1653.[a],"Coast of Gabbard Bank, Suffolk, England",English victory,Maarten Tromp,126 dead & 236 wounded,100 ships,98 ships,R,"6 ships sunk
11 ships captured
1,350 prisoners"
404,Battle_of_the_Gabbard,2 and 3 June 1653.[a],"Coast of Gabbard Bank, Suffolk, England",English victory,Witte Corneliszoon de With,126 dead & 236 wounded,100 ships,98 ships,R,"6 ships sunk
11 ships captured
1,350 prisoners"
405,Battle_of_Scheveningen,31 July 1653,"Scheveningen, Netherlands","English tactical victory
Dutch strategic victory","George Monck, 1st Duke of Albemarle","12-14 (Dutch claim)
- 30 (English claim)[2] ships captured or sunk,
2000 taken prisoner or dead[3]","100 ships under Tromp
27 ships under De With[1]",120 ships,L,"2 ships sunk,[2]
250 dead and 700 wounded"
406,Battle_of_Scheveningen,31 July 1653,"Scheveningen, Netherlands","English tactical victory
Dutch strategic victory",Maarten Tromp,"2 ships sunk,[2]
250 dead and 700 wounded",120 ships,"100 ships under Tromp
27 ships under De With[1]",R,"12-14 (Dutch claim)
- 30 (English claim)[2] ships captured or sunk,
2000 taken prisoner or dead[3]"
407,Battle_of_Arras_(1654),23–25 August 1654,Arras (present-day France),French victory,"Henri de la Tour d'Auvergne, Vicomte de Turenne","3,000
63 guns","22,000
63 guns","26,000",L,400[1]
408,Battle_of_Arras_(1654),23–25 August 1654,Arras (present-day France),French victory,Henri de La Ferté-Senneterre,"3,000
63 guns","22,000
63 guns","26,000",L,400[1]
409,Battle_of_Arras_(1654),23–25 August 1654,Arras (present-day France),French victory,Charles de Monchy d'Hocquincourt,"3,000
63 guns","22,000
63 guns","26,000",L,400[1]
410,Battle_of_Arras_(1654),23–25 August 1654,Arras (present-day France),French victory,Archduke Leopold Wilhelm of Austria,400[1],"26,000","22,000
63 guns",R,"3,000
63 guns"
411,Battle_of_Arras_(1654),23–25 August 1654,Arras (present-day France),French victory,"Louis, Grand Condé",400[1],"26,000","22,000
63 guns",R,"3,000
63 guns"
412,Battle_of_Żarnów,16 September 1655,Żarnów,Swedish victory,Charles X Gustav of Sweden,"1,000 killed","6,000 cavalry
900-1,500 dragoons and reiters
3,000-4,000 levée en masse
6 artillery pieces","6,000 cavalry
4,500 infantry
400 dragoons
40 artillery pieces",L,very few
413,Battle_of_Żarnów,16 September 1655,Żarnów,Swedish victory,Arvid Wittenberg,"1,000 killed","6,000 cavalry
900-1,500 dragoons and reiters
3,000-4,000 levée en masse
6 artillery pieces","6,000 cavalry
4,500 infantry
400 dragoons
40 artillery pieces",L,very few
414,Battle_of_Żarnów,16 September 1655,Żarnów,Swedish victory,John II Casimir Vasa,very few,"6,000 cavalry
4,500 infantry
400 dragoons
40 artillery pieces","6,000 cavalry
900-1,500 dragoons and reiters
3,000-4,000 levée en masse
6 artillery pieces",R,"1,000 killed"
415,Battle_of_Żarnów,16 September 1655,Żarnów,Swedish victory,Stanisław Lanckoroński (hetman),very few,"6,000 cavalry
4,500 infantry
400 dragoons
40 artillery pieces","6,000 cavalry
900-1,500 dragoons and reiters
3,000-4,000 levée en masse
6 artillery pieces",R,"1,000 killed"
416,Battle_of_Żarnów,16 September 1655,Żarnów,Swedish victory,Aleksander Koniecpolski (1620–1659),very few,"6,000 cavalry
4,500 infantry
400 dragoons
40 artillery pieces","6,000 cavalry
900-1,500 dragoons and reiters
3,000-4,000 levée en masse
6 artillery pieces",R,"1,000 killed"
417,Battle_of_Nowy_Dwór_Mazowiecki,"September 20–30, 1655",Nowy Dwór Mazowiecki,Swedish victory,Gustaf Otto Stenbock,"~300 killed
7 cannons","7,000 cavalry
1,000 infantry
7 cannons","~1,500 cavalry
6,500 infantry
60 cannons",L,4 killed
418,Battle_of_Nowy_Dwór_Mazowiecki,"September 20–30, 1655",Nowy Dwór Mazowiecki,Swedish victory,Jan Kazimierz Krasiński,4 killed,"~1,500 cavalry
6,500 infantry
60 cannons","7,000 cavalry
1,000 infantry
7 cannons",R,"~300 killed
7 cannons"
419,Battle_of_Częstochowa,"November 28 – December 27, 1655","Jasna Góra monastery in Częstochowa, Poland",Decisive Polish victory,Augustyn Kordecki,several hundred men,3200 and 17 cannons,310 and 24—30 cannons,R,few dozen men
420,Battle_of_Częstochowa,"November 28 – December 27, 1655","Jasna Góra monastery in Częstochowa, Poland",Decisive Polish victory,Stanisław Warszycki,several hundred men,3200 and 17 cannons,310 and 24—30 cannons,R,few dozen men
421,Battle_of_Warsaw_(1656),"July 28-July 30, 1656","near Warsaw, Poland","Swedish-Brandenburger victory, Polish-Lithuanian army withdrew",Charles X Gustav of Sweden,"between 2,000[5] and 4,000 men[6]","36,000-39,000 Polish-Lithuanian
2,000 Crimean Tatars[2]
Total: about 40,000:[1]:173
4,500 infantry
35,500 cavalry","9,500 Swedish
8,500 Prussians
Total: 18,000:[1]:174
5,500 infantry
12,500 cavalry",L,"between 700[3] and 1,300 men[4]"
422,Battle_of_Warsaw_(1656),"July 28-July 30, 1656","near Warsaw, Poland","Swedish-Brandenburger victory, Polish-Lithuanian army withdrew","Frederick William, Elector of Brandenburg","between 2,000[5] and 4,000 men[6]","36,000-39,000 Polish-Lithuanian
2,000 Crimean Tatars[2]
Total: about 40,000:[1]:173
4,500 infantry
35,500 cavalry","9,500 Swedish
8,500 Prussians
Total: 18,000:[1]:174
5,500 infantry
12,500 cavalry",L,"between 700[3] and 1,300 men[4]"
423,Battle_of_Warsaw_(1656),"July 28-July 30, 1656","near Warsaw, Poland","Swedish-Brandenburger victory, Polish-Lithuanian army withdrew",John II Casimir Vasa,"between 700[3] and 1,300 men[4]","9,500 Swedish
8,500 Prussians
Total: 18,000:[1]:174
5,500 infantry
12,500 cavalry","36,000-39,000 Polish-Lithuanian
2,000 Crimean Tatars[2]
Total: about 40,000:[1]:173
4,500 infantry
35,500 cavalry",R,"between 2,000[5] and 4,000 men[6]"
424,Battle_of_Prostken,"October 8, 1656","Prostken, Duchy of Prussia
(present-day Prostki, Ełk County, Poland)",Decisive Polish–Lithuanian–Tatar victory,Prince Georg Friedrich of Waldeck,200-250 killed and wounded[citation needed],"8,000[3]","4,000[1]
9 artillery pieces[2]",L,"1,500 killed and captured Swedes[4]
Brandenburgers losses are unknown
9 artillery pieces"
425,Battle_of_Prostken,"October 8, 1656","Prostken, Duchy of Prussia
(present-day Prostki, Ełk County, Poland)",Decisive Polish–Lithuanian–Tatar victory,Bogusław Radziwiłł,200-250 killed and wounded[citation needed],"8,000[3]","4,000[1]
9 artillery pieces[2]",L,"1,500 killed and captured Swedes[4]
Brandenburgers losses are unknown
9 artillery pieces"
426,Battle_of_Prostken,"October 8, 1656","Prostken, Duchy of Prussia
(present-day Prostki, Ełk County, Poland)",Decisive Polish–Lithuanian–Tatar victory,Hetmans of the Polish–Lithuanian Commonwealth,"1,500 killed and captured Swedes[4]
Brandenburgers losses are unknown
9 artillery pieces","4,000[1]
9 artillery pieces[2]","8,000[3]",R,200-250 killed and wounded[citation needed]
427,Battle_of_Prostken,"October 8, 1656","Prostken, Duchy of Prussia
(present-day Prostki, Ełk County, Poland)",Decisive Polish–Lithuanian–Tatar victory,Wincenty Korwin Gosiewski,"1,500 killed and captured Swedes[4]
Brandenburgers losses are unknown
9 artillery pieces","4,000[1]
9 artillery pieces[2]","8,000[3]",R,200-250 killed and wounded[citation needed]
428,Battle_of_the_Dunes_(1658),14 June 1658,"Near Dunkirk, Spanish Netherlands
(present-day France)",Decisive Anglo-French victory[1][2],"Henri de la Tour d'Auvergne, Vicomte de Turenne","1,000 dead and 5,000 captured.[7]","15,000:[5][b]
6,000 infantry:
(Including 2,000 English Royalists)
8,000 cavalry.[6]","15,000:[3][a]
9,000 infantry and 6,000 cavalry.[4]",L,400 dead.[7]
429,Battle_of_the_Dunes_(1658),14 June 1658,"Near Dunkirk, Spanish Netherlands
(present-day France)",Decisive Anglo-French victory[1][2],William Lockhart of Lee,"1,000 dead and 5,000 captured.[7]","15,000:[5][b]
6,000 infantry:
(Including 2,000 English Royalists)
8,000 cavalry.[6]","15,000:[3][a]
9,000 infantry and 6,000 cavalry.[4]",L,400 dead.[7]
430,Battle_of_the_Dunes_(1658),14 June 1658,"Near Dunkirk, Spanish Netherlands
(present-day France)",Decisive Anglo-French victory[1][2],John of Austria the Younger,400 dead.[7],"15,000:[3][a]
9,000 infantry and 6,000 cavalry.[4]","15,000:[5][b]
6,000 infantry:
(Including 2,000 English Royalists)
8,000 cavalry.[6]",R,"1,000 dead and 5,000 captured.[7]"
431,Battle_of_the_Dunes_(1658),14 June 1658,"Near Dunkirk, Spanish Netherlands
(present-day France)",Decisive Anglo-French victory[1][2],"Louis, Grand Condé",400 dead.[7],"15,000:[3][a]
9,000 infantry and 6,000 cavalry.[4]","15,000:[5][b]
6,000 infantry:
(Including 2,000 English Royalists)
8,000 cavalry.[6]",R,"1,000 dead and 5,000 captured.[7]"
432,Battle_of_the_Dunes_(1658),14 June 1658,"Near Dunkirk, Spanish Netherlands
(present-day France)",Decisive Anglo-French victory[1][2],"Luis de Benavides Carrillo, Marquis of Caracena",400 dead.[7],"15,000:[3][a]
9,000 infantry and 6,000 cavalry.[4]","15,000:[5][b]
6,000 infantry:
(Including 2,000 English Royalists)
8,000 cavalry.[6]",R,"1,000 dead and 5,000 captured.[7]"
433,Battle_of_the_Dunes_(1658),14 June 1658,"Near Dunkirk, Spanish Netherlands
(present-day France)",Decisive Anglo-French victory[1][2],James II of England,400 dead.[7],"15,000:[3][a]
9,000 infantry and 6,000 cavalry.[4]","15,000:[5][b]
6,000 infantry:
(Including 2,000 English Royalists)
8,000 cavalry.[6]",R,"1,000 dead and 5,000 captured.[7]"
434,Battle_of_Kolding_(1658),"December 25, 1658","Kolding, Denmark",Polish-Danish victory,Stefan Czarniecki,,2.000 men,1.000 men,L,
435,Battle_at_Elvas,14 January 1659,"Near Elvas, Portugal",Decisive Portuguese victory[1],"António Luís de Meneses, 1st Marquis of Marialva","11,200 men killed or captured[4]
All the artillery captured[5]","17,500:

14,000 infantry[3]
3,500 cavalry[3]
19 cannons
3 mortars","10,500:[2]

8,000 infantry
2,500 cavalry
7 cannons",L,"201 killed[4]
697 wounded[4]"
436,Battle_at_Elvas,14 January 1659,"Near Elvas, Portugal",Decisive Portuguese victory[1],Sancho Manuel de Vilhena,"11,200 men killed or captured[4]
All the artillery captured[5]","17,500:

14,000 infantry[3]
3,500 cavalry[3]
19 cannons
3 mortars","10,500:[2]

8,000 infantry
2,500 cavalry
7 cannons",L,"201 killed[4]
697 wounded[4]"
437,Battle_at_Elvas,14 January 1659,"Near Elvas, Portugal",Decisive Portuguese victory[1],Luis Méndez de Haro,"201 killed[4]
697 wounded[4]","10,500:[2]

8,000 infantry
2,500 cavalry
7 cannons","17,500:

14,000 infantry[3]
3,500 cavalry[3]
19 cannons
3 mortars",R,"11,200 men killed or captured[4]
All the artillery captured[5]"
438,Battle_of_Polonka,"June 29, 1660","Polonka, in modern Belarus",Polish-Lithuanian victory,Stefan Czarniecki,"4,200[2]","8,000 - 9,000 troops[2]","9,000 Lithuanians
4,000 Poles
2 cannons[1]:186",L,"300 killed[3][4]
unknown number of wounded"
439,Battle_of_Polonka,"June 29, 1660","Polonka, in modern Belarus",Polish-Lithuanian victory,Paweł Jan Sapieha,"4,200[2]","8,000 - 9,000 troops[2]","9,000 Lithuanians
4,000 Poles
2 cannons[1]:186",L,"300 killed[3][4]
unknown number of wounded"
440,Battle_of_Polonka,"June 29, 1660","Polonka, in modern Belarus",Polish-Lithuanian victory,Ivan Andreyevich Khovansky,"300 killed[3][4]
unknown number of wounded","9,000 Lithuanians
4,000 Poles
2 cannons[1]:186","8,000 - 9,000 troops[2]",R,"4,200[2]"
441,Battle_of_Chudnov,27 September – 2 November 1660,"Chudniv (Cudnów), Ukraine",Polish-Lithuanian Commonwealth victory,"Stanisław ""Rewera"" Potocki","Russians: 2,300 dead, 2,000 wounded, 12,500 captive and all artillery
Cossacks: 1,900 dead, 2,000 wounded, 8,000","15,000 Russians with 48 artillery pieces[1]

15,000 Cossacks with several artillery pieces (under Tsetsura; not counting 20,000 under Khmelnytsky)[1]","28,000 Poles with 20 artillery pieces [a][1]
12,000 Tatars[1]",L,"Poles: 2,700 dead, 2,500 wounded[2]
Tatars: 400 dead, 600 wounded"
442,Battle_of_Chudnov,27 September – 2 November 1660,"Chudniv (Cudnów), Ukraine",Polish-Lithuanian Commonwealth victory,Jerzy Sebastian Lubomirski,"Russians: 2,300 dead, 2,000 wounded, 12,500 captive and all artillery
Cossacks: 1,900 dead, 2,000 wounded, 8,000","15,000 Russians with 48 artillery pieces[1]

15,000 Cossacks with several artillery pieces (under Tsetsura; not counting 20,000 under Khmelnytsky)[1]","28,000 Poles with 20 artillery pieces [a][1]
12,000 Tatars[1]",L,"Poles: 2,700 dead, 2,500 wounded[2]
Tatars: 400 dead, 600 wounded"
443,Battle_of_Chudnov,27 September – 2 November 1660,"Chudniv (Cudnów), Ukraine",Polish-Lithuanian Commonwealth victory,Vasily Borisovich Sheremetev,"Poles: 2,700 dead, 2,500 wounded[2]
Tatars: 400 dead, 600 wounded","28,000 Poles with 20 artillery pieces [a][1]
12,000 Tatars[1]","15,000 Russians with 48 artillery pieces[1]

15,000 Cossacks with several artillery pieces (under Tsetsura; not counting 20,000 under Khmelnytsky)[1]",R,"Russians: 2,300 dead, 2,000 wounded, 12,500 captive and all artillery
Cossacks: 1,900 dead, 2,000 wounded, 8,000"
444,Siege_of_Fort_Zeelandia,"March 30, 1661 – February 1, 1662","modern-day Tainan, Formosa","Decisive Ming Loyalist victory
Establishment of Kingdom of Tungning",Koxinga,"1,600 killed or diseased
2 ships sunk
3 vessels captured","Garrison: 1,200[1]
unknown number of native allies and civilians
Reinforcement: 10 ships, 700 sailors","25,000 soldiers and sailors
Hundreds of warships.",L,"unknown
(about 1,000 killed or wounded in a failed frontal assault in September 1660 according to Dutch records)"
445,Siege_of_Fort_Zeelandia,"March 30, 1661 – February 1, 1662","modern-day Tainan, Formosa","Decisive Ming Loyalist victory
Establishment of Kingdom of Tungning",Frederick Coyett,"unknown
(about 1,000 killed or wounded in a failed frontal assault in September 1660 according to Dutch records)","25,000 soldiers and sailors
Hundreds of warships.","Garrison: 1,200[1]
unknown number of native allies and civilians
Reinforcement: 10 ships, 700 sailors",R,"1,600 killed or diseased
2 ships sunk
3 vessels captured"
